method,time_S_BA,time_nDTW,freq_MSC_mean,freq_Delta_f_peak_Hz,nl_XSampEn,nl_PLV,BA_bias,BA_sd,BA_loa_width,S_time,S_freq,S_nl,TDSI,mm_z_mean,mm_z_std,ecg_z_mean,ecg_z_std,f0_Hz,file_index,mmwave_file,ecg_file
NLMS,0.625517306559068,0.27379951665802404,0.2819320793209109,0.21699218749999982,1.481351515156408,0.26391552142550484,5.992208228861415e-18,1.3821644484887363,5.418084638075846,0.6930009155083308,0.19805930835326013,0.33346085164764694,0.40817369183641256,1.198441645772283e-17,1.0,1.5979221943630438e-17,1.0000000000000002,1.4321484375,13,013.csv,013.csv
帶通+小波,0.6139429838393399,0.245439150887409,0.24759051639453,0.21699218749999982,1.3175329979103938,0.18103329054124423,7.989610971815219e-18,1.4789099169004811,5.797326874249886,0.6981519360756343,0.18088852689006968,0.30626330365728827,0.39510125554099745,5.3264073145434795e-18,1.0,1.5979221943630438e-17,1.0000000000000002,1.4321484375,13,013.csv,013.csv
帶通+小波+NLMS,0.626768503960159,0.267109596044492,0.5819839818880961,0.21699218749999982,1.4649652219202507,0.057438677699458485,-2.6632036572717397e-18,1.3722454787547353,5.379202276718562,0.6961788326418601,0.3480852596368527,0.2315619572987195,0.4252753498591441,-1.7976624686584242e-17,1.0,1.5979221943630438e-17,1.0000000000000002,1.4321484375,13,013.csv,013.csv
原始波形,0.6183858526000598,0.2653199316214554,0.1749046356070588,0.4339843750000001,1.1641895747132887,0.08818038386896461,2.6632036572717397e-18,1.4406588712867372,5.64738277544401,0.6926731941961608,0.09397160046358695,0.27512355696039037,0.3539227838733794,1.5313421029312504e-17,0.9999999999999999,1.0652814629086959e-17,1.0,1.4321484375,14,014.csv,014.csv
帶通,0.6090165924831594,0.2662138535201545,0.17204777642638924,0.4339843750000001,1.1304043793029412,0.09603023891116504,-1.464762011499457e-17,1.5231080031618982,5.970583372394641,0.6876459159017176,0.09254317087325217,0.28271234635651377,0.35430047771049455,-2.3303032001127724e-18,1.0000000000000002,1.0652814629086959e-17,1.0,1.4321484375,14,014.csv,014.csv
小波去噪,0.6207794829030514,0.2443583560967887,0.16115121734648963,0.52078125,1.175985222822558,0.06541630398937757,-2.1305629258173918e-17,1.4206416708643075,5.568915349788085,0.7019931999483969,0.08331242576116835,0.26248912419790527,0.3492649166358235,5.3264073145434795e-18,1.0,1.0652814629086959e-17,1.0,1.4321484375,14,014.csv,014.csv
NLMS,0.6150783478417368,0.3011545337645948,0.1889781114550566,0.0867968750000001,1.127141537717935,0.12357538964860801,-1.3316018286358699e-17,1.4689949164482907,5.758460072477299,0.6775208812102278,0.304390760457368,0.29684492591782863,0.42625218919514146,-1.9308226515220113e-17,1.0,1.0652814629086959e-17,1.0,1.4321484375,14,014.csv,014.csv
帶通+小波,0.6088965941051452,0.2632244423353437,0.12358973090888883,0.4339843750000001,1.1395319187798698,0.16454496664351317,-3.3955846630214683e-17,1.524209344407211,5.974900630076267,0.6887329862752947,0.06831414811450197,0.3159684593486716,0.3576718645794894,6.6580091431793495e-18,1.0,1.0652814629086959e-17,1.0,1.4321484375,14,014.csv,014.csv
帶通+小波+NLMS,0.6159722804643465,0.2706334839984824,0.18270325236384705,0.0867968750000001,1.1156990353073715,0.2700806933542756,-1.0652814629086959e-17,1.461256897385933,5.7281270377528575,0.6894341696236392,0.3012533309117632,0.37136885638284806,0.45401878563941683,6.6580091431793495e-18,1.0,1.0652814629086959e-17,1.0,1.4321484375,14,014.csv,014.csv
原始波形,0.6273630685597474,0.26502538668800996,0.1835867667211397,0.08679687499999988,1.47749711432204,0.2839757549540829,3.8616453030440226e-17,1.367566283025383,5.360859829459502,0.6972747709823678,0.30169508809041,0.3438044596678238,0.44759143958020053,3.928225394475816e-17,1.0,-3.728485120180436e-17,1.0,1.3453515624999999,15,015.csv,015.csv
帶通,0.6288723864617228,0.25784253975314625,0.18518719645373444,0.08679687499999988,1.3481822769078655,0.29234776601132695,-6.6580091431793495e-18,1.3557854359281585,5.314678908838381,0.7007946405914389,0.30249530295670735,0.3591045421444464,0.4541314952308643,-1.3316018286358699e-17,1.0,-3.728485120180436e-17,1.0,1.3453515624999999,15,015.csv,015.csv
小波去噪,0.6226610201296627,0.2632260912465568,0.3433235411002774,0.6509765624999999,1.3110533099719002,0.15496508978573068,2.6632036572717398e-17,1.4051834815325177,5.508319247607469,0.6956145656367427,0.17240618486332873,0.293834109715089,0.3872849534050535,0.0,1.0,-3.728485120180436e-17,1.0,1.3453515624999999,15,015.csv,015.csv
NLMS,0.6312744504184806,0.27137082419290515,0.17840204841088436,0.04339843750000005,1.3004298855245633,0.3682121389913469,0.0,1.3373179253973717,5.242286267557697,0.6968041013021045,0.4131622138021589,0.40145674953432453,0.5038076882128627,-5.3264073145434795e-18,1.0,-3.728485120180436e-17,1.0,1.3453515624999999,15,015.csv,015.csv
帶通+小波,0.6271422077588913,0.261378978395032,0.23552188522948425,0.08679687499999988,1.3327585119193965,0.2648775453315202,3.9948054859076094e-18,1.369301892278701,5.3676634177325075,0.6985656314279988,0.3276626473445823,0.34677728968122234,0.4576685228179345,6.6580091431793495e-18,1.0,-3.728485120180436e-17,1.0,1.3453515624999999,15,015.csv,015.csv
帶通+小波+NLMS,0.642180187057869,0.26767449030357876,0.5822726838986197,0.04339843750000005,1.2759879459547252,0.5012112135726464,-1.3316018286358699e-17,1.257512922280498,4.929450655339552,0.7036684967941234,0.6150975315460265,0.4702904258068657,0.5963521513823385,-1.864242560090218e-17,0.9999999999999998,-3.728485120180436e-17,1.0,1.3453515624999999,15,015.csv,015.csv
原始波形,0.6194040851892676,0.28457074816198147,0.20149191903924812,0.4339843750000001,1.4581860324882139,0.11772918357146352,-1.0652814629086959e-17,1.4320946837335127,5.61381116023537,0.6858706061507226,0.10726524217968161,0.26226660993725964,0.3518008194225546,2.6632036572717397e-18,1.0,1.0652814629086959e-17,1.0,1.3019531249999998,16,016.csv,016.csv
帶通,0.6149608714567577,0.2572371710906629,0.20349864456258798,0.30378906249999993,1.438307735170891,0.11133541671676891,0.0,1.4700162761586013,5.762463802541717,0.6940728431943872,0.12571727113573097,0.260727960921196,0.36017269175043803,-2.7963638401353266e-17,1.0,1.0652814629086959e-17,1.0,1.3019531249999998,16,016.csv,016.csv
小波去噪,0.6182821779164367,0.27397236986039286,0.1995864405330562,0.5641796875,1.537244649307463,0.16864755162673536,-1.198441645772283e-17,1.4415349903808838,5.650817162293064,0.6893176307744684,0.10156646530555276,0.2813879415162983,0.3574240125321065,1.3316018286358699e-17,1.0,1.0652814629086959e-17,1.0,1.3019531249999998,16,016.csv,016.csv
NLMS,0.6096563606737118,0.27576403246038483,0.33911583814056734,0.30378906250000015,1.4240639322890771,0.2727613255190744,-4.660606400225545e-18,1.5172566163605645,5.947645936133413,0.6843241838912624,0.1935258679247206,0.34264584963843403,0.40683196715147235,1.198441645772283e-17,1.0,1.0652814629086959e-17,1.0,1.3019531249999998,16,016.csv,016.csv
帶通+小波,0.6160716865836564,0.26256977521001157,0.29349404192704953,0.30378906249999993,1.4872178593761434,0.07929831710521983,-1.864242560090218e-17,1.4604001104015052,5.7247684327739,0.6925721934354303,0.17071496981796175,0.24067698493104087,0.36798804939481095,1.0652814629086959e-17,1.0,1.0652814629086959e-17,1.0,1.3019531249999998,16,016.csv,016.csv
帶通+小波+NLMS,0.6147289778994972,0.27600539320878603,0.6513090449509467,0.17359374999999977,1.4465339380738422,0.1342076348864023,-9.32121280045109e-18,1.47203546539747,5.770379024358083,0.6867689081176045,0.41377197377245933,0.27147457732468894,0.45733848640491753,-1.0652814629086959e-17,1.0,1.0652814629086959e-17,1.0,1.3019531249999998,16,016.csv,016.csv
原始波形,0.6257236218915723,0.2736902359835858,0.2337257808582065,0.0867968750000001,1.4828768357027253,0.304058111222398,-9.32121280045109e-18,1.380522077716167,5.4116465446473745,0.6931456285760089,0.32676459515894296,0.3534083559495042,0.4577728598948187,-7.989610971815219e-18,0.9999999999999999,1.3316018286358699e-17,1.0000000000000002,1.4321484375,17,017.csv,017.csv
帶通,0.6322852486444821,0.2375822056058624,0.23494692351745244,0.0867968750000001,1.4940351352387768,0.2938942165917051,-1.864242560090218e-17,1.3296475328036388,5.212218328590264,0.7104086576024282,0.3273751664885659,0.3474254387473321,0.4617364209461088,3.129264297294294e-17,0.9999999999999998,1.3316018286358699e-17,1.0000000000000002,1.4321484375,17,017.csv,017.csv
小波去噪,0.6164391259251041,0.2593745132080318,0.3172107375191033,0.5641796874999998,1.6757743956927735,0.16407544821012593,7.656710514656252e-18,1.4572394862278388,5.7123787860131285,0.6939865725868309,0.1603786137985763,0.2688995166406579,0.37442156767535506,5.3264073145434795e-18,0.9999999999999998,1.3316018286358699e-17,1.0000000000000002,1.4321484375,17,017.csv,017.csv
NLMS,0.6304582580298848,0.2921765856593871,0.23230525548201092,0.0,1.419862418005322,0.1956966459759674,4.660606400225545e-18,1.3435547846661164,5.266734755891177,0.6885474685156376,0.6161526277410054,0.30447164019795425,0.5363905788181991,-1.8975326058061146e-17,1.0,1.3316018286358699e-17,1.0000000000000002,1.4321484375,17,017.csv,017.csv
帶通+小波,0.63113896845556,0.24009161819022862,0.266638595897917,0.0867968750000001,1.5397781115259992,0.28408047987348883,-1.3316018286358699e-18,1.3383505095963044,5.246333997617513,0.7088473817012166,0.3432210026787982,0.33890783153102755,0.46365873863701407,3.728485120180436e-17,1.0,1.3316018286358699e-17,1.0000000000000002,1.4321484375,17,017.csv,017.csv
帶通+小波+NLMS,0.6374483090673594,0.2828258594286319,0.6619047245970175,0.0,1.6428915487149545,0.5378432538349152,-1.864242560090218e-17,1.2913601860520558,5.0621319293240585,0.6955496633596778,0.8309523622985088,0.4581083531919858,0.6615367929500574,1.3316018286358699e-18,0.9999999999999999,1.3316018286358699e-17,1.0000000000000002,1.4321484375,17,017.csv,017.csv
原始波形,0.6294132128812959,0.25004291574786225,0.2026266335258501,0.43398437499999987,1.5123004351152831,0.10521965746426547,-1.6645022857948375e-17,1.3515976127482359,5.298262641973085,0.704090286925916,0.10783259942298261,0.25163061184044605,0.35451783272978155,1.5979221943630438e-17,1.0000000000000002,-9.32121280045109e-18,1.0,1.475546875,18,018.csv,018.csv
帶通,0.6253659522119903,0.23544974099698537,0.21354014218939077,0.13019531249999994,1.3507567216654415,0.10480028533789529,-7.989610971815219e-18,1.3833710205508263,5.422814400559239,0.7077906648299123,0.242770083020011,0.2650976095704843,0.4052194524734692,1.6645022857948375e-17,1.0,-9.32121280045109e-18,1.0,1.475546875,18,018.csv,018.csv
小波去噪,0.6295816122225071,0.2651200189556474,0.19421828310912959,0.43398437499999987,1.2290532960173486,0.17918140274240704,-1.2650217372040764e-17,1.3502972055692521,5.2931650458314685,0.6983477442334436,0.10362842421462236,0.3139011747427242,0.3719591143969301,0.0,0.9999999999999999,-9.32121280045109e-18,1.0,1.475546875,18,018.csv,018.csv
NLMS,0.62000573216285,0.2567962019474767,0.28982658736687894,0.5207812499999998,1.3556690059924124,0.30430920260178546,1.464762011499457e-17,1.427068588757251,5.594108867928424,0.69676578646282,0.147650110771363,0.36440852947504915,0.402941475569744,1.997402742953805e-17,0.9999999999999998,-9.32121280045109e-18,1.0,1.475546875,18,018.csv,018.csv
帶通+小波,0.6249098947149206,0.24258487339488455,0.18824777853241542,0.2603906250000001,1.3305418717855335,0.11510238408878422,-3.062684205862501e-17,1.3870154633322427,5.437100616262391,0.7047535240218117,0.1311158957535796,0.2720935721033813,0.36932099729292417,2.6632036572717397e-18,0.9999999999999999,-9.32121280045109e-18,1.0,1.475546875,18,018.csv,018.csv
帶通+小波+NLMS,0.6205293727720435,0.26002419978216995,0.6293026690799826,0.13019531249999994,1.3029784933578492,0.13236493405920577,-1.5313421029312504e-17,1.4227146177511572,5.577041301584536,0.6957811497604824,0.4506513464653069,0.283292614363622,0.4765750368631371,-9.32121280045109e-18,1.0,-9.32121280045109e-18,1.0,1.475546875,18,018.csv,018.csv
原始波形,0.6292923180480827,0.25148053611998333,0.17529233245720321,0.5641796875,1.6003449725369259,0.34243575692723627,-9.987013714769025e-18,1.3525322262571084,5.301926326927865,0.7034704557847338,0.08941941126762627,0.36350005843614475,0.3854633084961683,1.3316018286358699e-18,0.9999999999999999,0.0,1.0,1.38875,19,019.csv,019.csv
帶通,0.6365809466721465,0.24043432720748983,0.17100506246769615,0.13019531249999994,1.4928096719299313,0.34506436415165886,2.0639828343855984e-17,1.297690643648469,5.086947323101998,0.7114336140202585,0.22150254315916368,0.373109067519675,0.4353484082330324,1.6977923315107342e-17,1.0,0.0,1.0,1.38875,19,019.csv,019.csv
小波去噪,0.6280905396836578,0.2842822970861706,0.18493954062843387,0.17359375,1.523810649118804,0.14519593425084276,1.0652814629086959e-17,1.3618707432719348,5.338533313625985,0.6903223552756355,0.18058722161120275,0.27071108633845603,0.3805402210750981,1.3316018286358699e-18,0.9999999999999997,0.0,1.0,1.38875,19,019.csv,019.csv
NLMS,0.62851369431937,0.26887707052520377,0.21761006216984316,0.0867968750000001,1.5399662812937591,0.45418695585222507,-7.323810057497285e-18,1.358572629186403,5.3256047064107,0.6963754457353132,0.3187067358147613,0.42394648486655095,0.4796762221388751,2.4634633829763593e-17,1.0,0.0,1.0,1.38875,19,019.csv,019.csv
帶通+小波,0.6368069173284501,0.2509801202837327,0.17364038892871914,0.13019531249999994,1.4496464573157708,0.3266308369131085,-7.323810057497285e-18,1.2960375292456734,5.08046711464304,0.7074223779525715,0.22282020638967517,0.36742650497957885,0.43255636310727513,1.997402742953805e-17,1.0,0.0,1.0,1.38875,19,019.csv,019.csv
帶通+小波+NLMS,0.6340256105770459,0.26088337828148167,0.6223092813736129,0.13019531249999994,1.4065861910255888,0.3562264814542154,1.3316018286358699e-18,1.316577193023792,5.160982596653264,0.7021981834575335,0.44715465261212206,0.3858764207306131,0.5117430856000896,-2.4634633829763593e-17,1.0,0.0,1.0,1.38875,19,019.csv,019.csv
原始波形,0.617450668763419,0.26197620669085175,0.3054654687002248,0.2603906249999999,1.472219955195205,0.24031937626461478,8.988312343292121e-18,1.4485896933069249,5.678471597763146,0.6934900009512475,0.18972474083748436,0.32240706460432533,0.40187393546435235,-2.097272880101495e-17,1.0,-2.9961041144307074e-17,1.0,1.6491406249999998,20,020.csv,020.csv
帶通,0.6218367022674154,0.2588362274291086,0.3566630691583813,0.2603906249999999,1.269810629590612,0.223588924560712,4.660606400225545e-18,1.4119264562930482,5.534751708668749,0.6968930695515746,0.21532354106656262,0.33207715612349,0.41476458891387574,3.9948054859076094e-18,1.0,-2.9961041144307074e-17,1.0,1.6491406249999998,20,020.csv,020.csv
小波去噪,0.6187635160912746,0.26543186051328804,0.29202679810458665,0.43398437499999987,1.135078068703707,0.1426905313312543,-1.9974027429538047e-18,1.4374738422684172,5.634897461692195,0.6928191058223885,0.1525326817123509,0.3055287399512164,0.3836268424953186,1.0652814629086959e-17,1.0,-2.9961041144307074e-17,1.0,1.6491406249999998,20,020.csv,020.csv
NLMS,0.619914670224571,0.27985736197151395,0.2378711076132533,0.17359374999999977,1.2426951868763894,0.1540732771269884,1.5313421029312504e-17,1.42782769004039,5.597084544958328,0.6879031114359724,0.2070530051036127,0.29998267372951093,0.39831293008969865,6.990909600338316e-18,0.9999999999999999,-2.9961041144307074e-17,1.0,1.6491406249999998,20,020.csv,020.csv
帶通+小波,0.6219544526558644,0.25973514747469867,0.3002765929942205,0.2603906249999999,1.192582210272145,0.24154781310044268,1.5979221943630438e-17,1.4109604622836052,5.530965012151732,0.6966051402324399,0.18713030298448222,0.34881552690886664,0.41085032337526295,1.997402742953805e-17,1.0,-2.9961041144307074e-17,1.0,1.6491406249999998,20,020.csv,020.csv
帶通+小波+NLMS,0.6236185373331271,0.254033574623865,0.6184771955343535,0.04339843750000005,1.2050777571214322,0.21584152770321485,7.323810057497285e-18,1.397407586220882,5.477837737985857,0.6996421481281554,0.6331997873638935,0.33467013737606466,0.5558373576227046,-2.7297837487035332e-17,1.0,-2.9961041144307074e-17,1.0,1.6491406249999998,20,020.csv,020.csv
原始波形,0.6169004222879431,0.2684369429334484,0.2652539384096528,0.3905859374999998,1.3268456095505208,0.11216630287313266,1.997402742953805e-17,1.453285617564525,5.696879620852938,0.6907370276741218,0.14268879585167427,0.2709663383346371,0.36813072062014446,2.0639828343855984e-17,1.0,1.0652814629086959e-17,1.0,1.6491406249999998,21,021.csv,021.csv
帶通,0.6115415231761246,0.2581962792898722,0.2440089757604676,0.3905859374999998,0.9934493322562495,0.1200985380485841,2.3303032001127723e-17,1.5002111716805746,5.880827792987852,0.6919925628604471,0.13206631452708167,0.3108707932584114,0.3783098902153134,1.731082377226631e-17,1.0,1.0652814629086959e-17,1.0,1.6491406249999998,21,021.csv,021.csv
小波去噪,0.6178835511224056,0.24922512331526503,0.2538951603327517,0.13019531250000016,1.2812182191309789,0.20967173467281322,1.6645022857948374e-18,1.4449108161132842,5.664050399164074,0.6986440213161276,0.26294759209169116,0.32401700301507613,0.42853620547429827,3.9948054859076094e-18,1.0,1.0652814629086959e-17,1.0,1.6491406249999998,21,021.csv,021.csv
NLMS,0.6202034432054124,0.25594272586854055,0.2480407514629832,0.3905859374999998,1.1711335473063933,0.3148474463874394,1.8309525143743212e-17,1.425422431095652,5.5876559298949555,0.6971948757881465,0.13408220237833948,0.3877181703594975,0.40633174950866113,-5.659307771702447e-18,1.0,1.0652814629086959e-17,1.0,1.6491406249999998,21,021.csv,021.csv
帶通+小波,0.6115503919866216,0.25663854382381485,0.260617341087824,0.3905859374999998,0.9877088870252633,0.12176976185732409,2.6632036572717397e-18,1.5001316635505266,5.880516121118064,0.6925990974979934,0.14037049719075986,0.31243077040158324,0.38180012169677885,-1.464762011499457e-17,1.0,1.0652814629086959e-17,1.0,1.6491406249999998,21,021.csv,021.csv
帶通+小波+NLMS,0.6332580580065819,0.2403132904358168,0.5246349581007064,0.3905859374999998,0.9393962179347434,0.13934210392988772,1.5979221943630438e-17,1.3223205643597542,5.183496612290236,0.7098197573439,0.2723793056972011,0.32748324906845694,0.436560770703186,-2.6632036572717397e-18,1.0,1.0652814629086959e-17,1.0,1.6491406249999998,21,021.csv,021.csv
原始波形,0.6305318131295563,0.2582756392146706,0.20428256503935233,0.2603906250000001,1.460258776805429,0.14486951000149131,-6.6580091431793495e-18,1.342991122598114,5.264525200584607,0.7014570585202383,0.13913328900704805,0.27566540891156505,0.3720852521462838,1.864242560090218e-17,0.9999999999999999,2.6632036572717397e-18,1.0,1.5189453124999999,22,022.csv,022.csv
